DATE,OPEN,HIGH,LOW,CLOSE,TARGET,VOLUME,EMA_4,EMA_8,EMA_12,EMA_18,EMA_24,EMA_36,EMA_50,EMA_100,EMA_200,RSI_14,RSI_20,RSI_30,MACD,MACD_SIGNAL,BB_UPPER,BB_MIDDLE,BB_LOWER,BB_WIDTH,VWAP,ROC,%K,%D,VOLATILITY,PREV_GAIN_UP,PREV_GAIN_DOWN,AVG_VOLATILITY_3,PREV_GAIN_UP_3,PREV_GAIN_DOWN_3,ENTROPY_3,RVOL_3,AVG_VOLATILITY_7,PREV_GAIN_UP_7,PREV_GAIN_DOWN_7,ENTROPY_7,RVOL_7,AVG_VOLATILITY_10,PREV_GAIN_UP_10,PREV_GAIN_DOWN_10,ENTROPY_10,RVOL_10,AVG_VOLATILITY_20,PREV_GAIN_UP_20,PREV_GAIN_DOWN_20,ENTROPY_20,RVOL_20,AVG_VOLATILITY_30,PREV_GAIN_UP_30,PREV_GAIN_DOWN_30,ENTROPY_30,RVOL_30,FIB_236,FIB_382,FIB_50,FIB_618,FIB_100,FIB_1618,FIB_2618,FIB_4236,STD_2,STD_5,STD_10,STD_20,STD_30
07/06/2022,31373.1,31589.6,29218.96,31125.33,30204.77,110674.5166,30541.94779,30333.75234,30267.37817,30424.70628,30818.03038,31883.75968,33123.83298,36413.50777,39947.61236,51.37776928,47.68222336,45.40946539,-713.3124507,-1131.323867,31638.63388,29863.0645,28087.49512,3551.138761,33385.35617,6.197754733,76.57463055,54.02266043,5.977764391,0.061714217,0.000969213,3.287621047,0.027438443,0.006510366,1.098612289,1.756122336,4.427861309,0.020957806,0.024154437,1.945910149,1.22158845,4.55549814,0.028154671,0.018781328,2.302585093,1.24414942,4.795819515,0.024770481,0.024281465,2.995732274,1.179687156,6.125515116,0.028255865,0.034457595,3.401197382,0.884978119,30332.82676,30606.63662,30827.935,31049.23338,31765.64,32924.64338,34800.05338,37834.46676,1028.055478,682.3423279,984.5077119,910.8478735,1139.377412
08/06/2022,31125.32,31327.22,29843.88,30204.77,30109.93,68542.61276,30775.30067,30509.65849,30399.37076,30498.45614,30842.61435,31842.76348,33045.46031,36308.79138,39859.82845,50.26125287,46.99620869,44.99419499,-592.0338899,-1023.465872,31758.32259,29983.565,28208.80741,3549.515175,33379.32228,6.58866799,70.91705789,63.62274629,7.616433304,0.006900816,0.073724048,5.264016614,0.026498895,0.02865206,1.098612289,1.638397762,4.977310995,0.018951059,0.032240383,1.945910149,1.750016941,5.036065819,0.026622628,0.025521712,2.302585093,1.758189025,4.818727704,0.024680211,0.024843443,2.995732274,1.817371794,6.20309828,0.028446594,0.035176466,3.401197382,1.399914495,29778.43104,30124.54448,30404.28,30684.01552,31589.6,33054.65552,35425.29552,39260.99104,175.1998472,787.5721894,900.2325004,910.4314324,883.2303826
09/06/2022,30204.77,30700,29944.1,30109.93,29091.88,46291.1865,30547.0884,30441.90549,30369.43218,30467.54181,30791.58681,31754.2233,32934.06069,36187.91967,39763.75822,46.24055901,44.49272,43.46640065,-563.7032352,-931.5133443,31748.96752,29977.842,28206.71648,3542.251044,33375.34542,5.501156138,49.8970188,65.79623574,4.910946185,0.00648668,0.042938117,6.168381293,0.025033905,0.039210459,1.098612289,0.828963829,4.393426314,0.019060504,0.026185396,1.945910149,1.176435356,5.273133201,0.025354574,0.029149347,2.302585093,1.022329105,4.758561445,0.021818355,0.026948612,2.995732274,1.124914873,5.90022551,0.028462298,0.032162608,3.401197382,0.914548872,30193.94824,30410.51588,30585.55,30760.58412,31327.22,32243.92412,33727.26412,36127.30824,650.9342185,703.9579883,831.7275576,908.5682223,884.1521513
10/06/2022,30109.93,30382.8,28850,29091.88,28424.7,76204.2498,30372.22504,30368.13316,30329.50877,30429.89846,30737.05426,31665.34258,32823.31047,36067.56344,39667.70023,45.83376239,44.23716409,43.30966926,-542.6484689,-853.7403692,31758.63238,30023.288,28287.94362,3470.688759,33372.47529,3.715296543,44.38740555,55.06716075,2.510467477,0.016395755,0.008705221,5.012615655,0.00992775,0.041789128,1.098612289,0.615824561,4.238644004,0.017169836,0.026409071,1.945910149,0.815866968,4.603287613,0.017648789,0.029444845,2.302585093,0.746679375,4.533526739,0.021882665,0.024618088,2.995732274,0.768700258,5.669179217,0.026143956,0.032067285,3.401197382,0.652243772,30122.4924,30232.8538,30322.05,30411.2462,30700,31167.1462,31923.0462,33146.0924,67.06200713,655.5869938,738.5753106,890.2128835,861.9429365
11/06/2022,29091.87,29440.41,28099.99,28424.7,26574.53,65901.39895,29860.08703,30084.52135,30139.10434,30289.05442,30605.44032,31526.23649,32676.97986,35929.43109,39562.46818,41.60280088,41.54110753,41.6422777,-601.1805071,-803.2283968,31771.07722,30005.629,28240.18078,3530.896432,33366.53907,-1.276702604,16.25424158,36.84622198,5.268824153,0.009062459,0.04367175,4.230079272,0.010648298,0.031771696,1.098612289,1.196686998,4.309933466,0.01730872,0.026938605,1.945910149,1.272168941,4.753141478,0.016460231,0.032099777,2.302585093,1.202468398,4.676591218,0.021556414,0.026363413,2.995732274,1.209957518,5.343432419,0.025215019,0.029645486,3.401197382,1.14403216,29211.7408,29435.5296,29616.4,29797.2704,30382.8,31330.0704,32862.8704,35342.9408,719.8700586,908.9356263,676.3206838,905.6558257,862.3435079
12/06/2022,28424.71,28544.96,26560,26574.53,22487.41,92474.59881,29285.93222,29715.67216,29875.34983,30092.80658,30430.98109,31358.58587,32510.22379,35780.82255,39451.64462,39.05817408,39.86506696,40.58303751,-693.4102178,-781.264761,31800.31675,29912.167,28024.01725,3776.299499,33360.39404,-10.42886827,7.553134326,22.73159382,4.715687413,0.011980667,0.035298233,4.164993014,0.012479627,0.029225068,1.098612289,1.049402962,4.742567867,0.017631749,0.0309385,1.945910149,1.00374023,4.324896324,0.017086241,0.027097297,2.302585093,1.105287548,4.708889346,0.020384489,0.027803663,2.995732274,1.022233468,5.093797965,0.024309786,0.02782092,3.401197382,1.063096597,28416.32912,28612.03044,28770.2,28928.36956,29440.41,30268.78956,31609.20956,33778.00912,471.7675023,1049.869331,870.8058352,968.6003841,890.689248
13/06/2022,26574.53,26895.84,21925.77,22487.41,22136.41,254611.035,28201.37133,29017.64057,29367.53139,29722.46168,30122.46501,31099.98826,32277.45149,35598.51973,39323.51413,33.02556619,35.66467572,37.82304244,-905.3597607,-806.0837609,32151.83905,29785.436,27419.03295,4732.806093,33349.18845,-16.43502854,0.24884398,8.018739962,7.469407737,0.004230474,0.070207455,5.817973101,0.008424533,0.049725813,1.098612289,1.182639201,5.495647237,0.016681581,0.039359148,1.945910149,1.223843824,4.712442733,0.014546245,0.033404094,2.302585093,1.463782935,4.772464047,0.019974469,0.028841295,2.995732274,1.403326585,5.077393579,0.022092725,0.029838787,3.401197382,1.496107913,27028.45056,27318.25472,27552.48,27786.70528,28544.96,29771.66528,31756.62528,34968.29056,1308.267753,1486.196467,1376.626246,1213.939149,1074.590387
14/06/2022,22485.27,23362.88,20846,22136.41,22583.72,187201.6467,25915.7868,27566.47822,28309.05118,28960.87729,29511.66061,30634.44349,31893.52829,35338.8938,39155.9907,24.15142463,28.6461531,32.73546248,-1387.137667,-922.2945422,33393.81321,29427.0775,25460.34179,7933.471412,33301.24629,-24.55365276,5.36262452,4.388200942,22.10156705,0.012090901,0.212022656,11.4288874,0.009434014,0.105842781,1.098612289,1.849532901,7.799047618,0.009592536,0.06950964,1.945910149,2.493743174,6.445619646,0.014946308,0.050609858,2.302585093,3.059146494,5.679114367,0.01931357,0.038674805,2.995732274,3.36541758,5.624297965,0.021293609,0.036141219,3.401197382,3.711858409,23098.70652,23824.33674,24410.805,24997.27326,26895.84,29967.34326,34937.41326,42978.98652,2890.030268,3002.154109,2645.575446,2034.892481,1714.254026
15/06/2022,22136.42,22800,20111.62,22583.72,20401.31,200774.4935,24404.03608,26359.79639,27359.41408,28242.51231,28921.64056,30175.09032,31510.8962,35077.45847,38986.64164,23.56578244,28.14544834,32.34889332,-1776.791154,-1093.193865,34137.60348,29056.7905,23975.97752,10161.62595,33260.23607,-27.30868477,11.58672422,5.732730906,11.3698653,0.039030441,0.078637149,13.6469467,0.018450605,0.120289087,1.098612289,1.05112916,8.335252189,0.014182482,0.070211512,1.945910149,1.656177022,7.413881517,0.017877406,0.057743676,2.302585093,1.88354736,6.090284959,0.020305442,0.041991575,2.995732274,2.281880484,5.792625302,0.021073178,0.03807641,3.401197382,2.554207348,21439.98368,21807.44816,22104.44,22401.43184,23362.88,24918.31184,27435.19184,31507.50368,248.1944802,3267.426815,3368.26839,2606.402062,2153.293973
16/06/2022,22583.72,22995.73,20232,20401.31,20468.81,99673.59429,23675.90965,25520.66831,26624.69191,27646.84996,28414.60691,29764.74598,31160.81086,34830.05771,38823.42849,26.02754306,29.79164639,33.38594251,-2026.144043,-1279.7839,34535.61459,28725.909,22916.20341,11619.41119,33215.47572,-23.96107637,21.21242284,12.72059052,11.90406186,0.029976844,0.100678115,15.12516474,0.027032728,0.130445973,1.098612289,0.937341272,9.334268715,0.01753822,0.078460083,1.945910149,1.521910609,8.384502488,0.019786925,0.066685196,2.302585093,1.713805576,6.365797353,0.021221219,0.044308486,2.995732274,2.298559504,5.939281279,0.022072395,0.038863219,3.401197382,2.58903864,20746.07768,21138.58116,21455.81,21773.03884,22800,24461.41884,27149.79884,31499.59768,316.2959343,2872.23577,3719.351124,2980.316085,2469.511815
17/06/2022,20400.6,21365.43,20246.66,20468.81,18970.79,86694.33663,22366.06979,24383.03313,25667.24854,26884.16155,27773.54316,29258.61431,30738.86965,34544.33994,38640.12383,22.2604648,26.65535503,30.98835758,-2372.511417,-1498.329404,35165.29036,28314.4845,21463.67864,13701.61172,33192.17738,-31.68603444,2.485751698,11.76163292,13.54682616,0.018243673,0.116237643,12.27358444,0.029083652,0.098517636,1.098612289,0.613187626,10.91089138,0.017802208,0.093821857,1.945910149,0.714256617,9.141408665,0.015439871,0.078212039,2.302585093,0.828990307,6.848453403,0.021797271,0.048496683,2.995732274,1.135470991,6.244349232,0.021660278,0.042258323,3.401197382,1.262017874,20884.24028,21287.74486,21613.865,21939.98514,22995.73,24703.71514,27467.44514,31939.16028,1543.19691,2268.198957,4026.379142,3514.389253,2910.392991
18/06/2022,20468.81,20792.06,17622,18970.79,20574,196441.6555,21607.16587,23513.20576,24867.48876,26208.86138,27189.16451,28783.48975,30336.12221,34265.61657,38459.31474,22.63343736,26.90587836,31.14656493,-2611.460085,-1720.95554,35528.9053,27886.3585,20243.8117,15285.0936,33171.11674,-31.5863955,3.064950978,8.921041838,5.465730543,0.047294197,0.007603229,10.30553952,0.031838238,0.074839663,1.098612289,0.671801884,10.93902087,0.023263885,0.088669212,1.945910149,0.614647259,8.926338389,0.019479209,0.071599957,2.302585093,0.73571458,6.981202104,0.023050919,0.048560834,2.995732274,0.959088066,6.187931266,0.022946544,0.040428948,3.401197382,1.085338214,20510.68972,20674.03014,20806.045,20938.05986,21365.43,22056.82986,23175.59986,24985.76972,47.72970773,1090.662591,4021.701513,3920.543786,3273.706642
19/06/2022,18970.79,20815.95,17960.41,20574,20573.89,128320.876,20552.61552,22503.78004,23960.30434,25446.95913,26531.69455,28253.07355,29890.42291,33962.74872,38265.39907,20.30513515,24.91760416,29.58925375,-2888.410521,-1954.446536,35888.13815,27361.493,18834.84785,17053.2903,33117.70279,-39.53166885,9.536371118,5.029024598,16.71021607,0.01579232,0.161548632,11.90759093,0.027110063,0.095129835,1.098612289,1.539472854,12.65252496,0.023808407,0.106704983,1.945910149,1.230098236,10.10626538,0.020409773,0.083461008,2.302585093,1.503838616,7.68969929,0.022882173,0.056305178,2.995732274,1.987547983,6.541129422,0.021348828,0.045786077,3.401197382,2.334056635,18370.13416,18832.96292,19207.03,19581.09708,20792.06,22751.15708,25921.21708,31050.37416,1059.2601,1459.395877,4052.271103,4374.07667,3675.868406
20/06/2022,20574,21090,19637.03,20573.89,20723.52,109028.9415,20561.16931,22074.94003,23439.33444,24934.01607,26055.07898,27837.98849,29525.07299,33697.62498,38089.36525,28.7524078,30.68776848,33.282442,-2944.586726,-2152.474574,35569.78318,26803.482,18037.18082,17532.60236,33084.65408,-33.89949601,20.87157196,11.15763135,13.8793623,0.097263214,0.056255954,12.01843631,0.05344991,0.075135939,1.098612289,0.935608706,13.56823276,0.037098798,0.104711911,1.945910149,0.778566698,11.24315486,0.028496519,0.088216082,2.302585093,0.924303619,7.923221237,0.023072654,0.058830463,2.995732274,1.277931808,6.770069446,0.024087283,0.045817419,3.401197382,1.4847947,18634.31744,19051.22628,19388.18,19725.13372,20815.95,22580.67372,25436.21372,30056.47744,1133.640663,1289.072769,3582.115374,4497.01762,3910.790568
21/06/2022,20573.9,21723,20348.4,20723.52,19987.99,104371.0749,20566.25759,21741.37336,22998.49683,24475.05543,25616.58386,27445.33452,29174.04621,33437.74904,37915.08191,28.75218261,30.68759815,33.28231809,-2955.051653,-2312.98999,35093.90362,26242.1245,17390.34538,17703.55823,33058.06874,-31.88529494,21.13383831,17.1805938,7.062203599,0.025080198,0.047714446,12.55059399,0.046045244,0.088506344,1.098612289,0.754018566,11.41975226,0.038954412,0.08123931,1.945910149,0.757043629,11.42249281,0.030098293,0.088620351,2.302585093,0.767202937,8.087817141,0.023279262,0.060360064,2.995732274,1.061184103,6.92522508,0.024403707,0.047115726,3.401197382,1.220135787,19979.93092,20192.06454,20363.515,20534.96546,21090,21987.93546,23440.90546,25791.81092,0.077781714,689.8163525,2979.9807,4540.866875,4107.791673
22/06/2022,20723.51,20900,19770.51,19987.99,21110.13,92133.97938,20629.16255,21515.18372,22648.5004,24080.15696,25225.13876,27081.99319,28842.65302,33185.98213,37744.02159,29.56034314,31.23411273,33.63002022,-2917.638572,-2433.919706,34792.45844,25788.009,16783.55956,18008.89888,33033.72343,-31.17380213,22.63020951,21.54520659,6.633043035,0.055852318,0.011081952,9.191536312,0.059398577,0.038350784,1.098612289,0.916283528,10.74306337,0.041357538,0.071588568,1.945910149,0.789574839,11.61422837,0.034485458,0.086198723,2.302585093,0.71507008,7.969562346,0.02578585,0.05664801,2.995732274,1.01536686,7.01066902,0.025084812,0.047268683,3.401197382,1.139027093,20672.8056,20873.4972,21035.7,21197.9028,21723,22572.5028,23947.1028,26171.2056,105.8043877,727.601113,2088.761209,4619.185099,4248.02857
23/06/2022,19988,21233,19890.07,21110.13,21237.69,83127.08716,20372.69353,21175.80734,22239.19111,23649.40255,24806.16685,26698.53356,28495.41134,32924.63575,37567.34466,27.88587552,30.00974678,32.76178203,-2913.751644,-2529.886094,34340.09291,25264.7775,16189.46209,18150.63082,33011.05375,-31.29357745,18.09137483,20.61847422,5.650843331,0.008516414,0.048203107,6.448696655,0.02981631,0.035666502,1.098612289,0.904651993,9.849746435,0.038291762,0.064092138,1.945910149,0.789721959,11.43237193,0.034914052,0.083998288,2.302585093,0.631378285,8.07240733,0.024730148,0.058701191,2.995732274,0.881242216,6.992433341,0.02495433,0.04722696,3.401197382,0.995259099,20037.06964,20201.97518,20335.255,20468.53482,20900,21598.02482,22727.51482,24555.02964,520.0982508,725.238116,1160.203191,4655.538576,4423.8619
24/06/2022,21110.12,21558.41,20736.72,21237.69,21491.19,77430.36622,20667.66812,21161.21238,22065.4894,23382.1107,24510.48391,26396.45769,28205.79246,32690.68514,37403.59128,34.02592572,34.15479217,35.39419025,-2787.985741,-2581.506023,33843.10687,24835.2735,15827.44013,18015.66673,32991.50544,-25.73314758,27.33472823,22.68543752,6.361543013,0.062287372,0.004923562,6.215143126,0.042218702,0.021402874,1.098612289,0.891819017,8.823277414,0.044583719,0.048190126,1.945910149,0.727254787,9.858369522,0.039933699,0.063288379,2.302585093,0.64551307,8.151994584,0.027440004,0.056949118,2.995732274,0.784194855,7.072199418,0.026186946,0.046879329,3.401197382,0.890370752,20207.00148,20403.06926,20561.535,20720.00074,21233,22062.93074,23405.86074,25578.72148,793.4728034,403.490426,1023.276535,4620.921017,4509.337791
25/06/2022,21237.68,21614.5,20906.62,21491.19,21038.07,51431.67794,20895.67687,21178.2074,21938.13564,23156.3822,24248.66039,26117.60539,27932.53354,32463.89316,37242.73654,34.70649714,34.61812487,35.69026712,-2647.503559,-2594.70553,33231.62533,24403.956,15576.28667,17655.33865,32973.99484,-20.08253768,30.59370931,25.33993745,3.86901777,0.021235786,0.018006705,5.293801371,0.030679858,0.023711125,1.098612289,0.919267805,8.595175589,0.040861089,0.049676337,1.945910149,0.685350996,9.108284769,0.038154234,0.057225335,2.302585093,0.657305624,8.261083143,0.02801582,0.057484505,2.995732274,0.713027996,7.096284896,0.026255039,0.047069495,3.401197382,0.824088832,20930.63884,21050.60558,21147.565,21244.52442,21558.41,22066.21442,22887.90442,24217.39884,90.19854101,494.2627849,922.814997,4528.498814,4572.864788
26/06/2022,21491.18,21888,20964.73,21038.07,20742.56,53278.10464,21133.88212,21247.75909,21869.37478,22981.09881,24028.06276,25867.52888,27679.93183,32246.61191,37086.00474,36.11687248,35.56658652,36.29050551,-2487.045967,-2573.173618,32516.64349,23982.555,15448.46651,17068.17698,32962.54962,-4.430123345,35.42254114,31.11699289,3.293814814,0.017742993,0.015835176,4.508125199,0.033755384,0.012921814,1.098612289,0.727844078,6.678546838,0.041139757,0.028860129,1.945910149,0.557443816,8.247260064,0.036930849,0.048741041,2.302585093,0.499990264,8.315881276,0.028358887,0.057713118,2.995732274,0.467525378,6.99295159,0.026457762,0.045786004,3.401197382,0.555895367,21073.67968,21177.03016,21260.56,21344.08984,21614.5,22051.96984,22759.84984,23905.19968,179.251569,585.2545911,710.4038821,4377.895022,4618.230413
27/06/2022,21038.08,21539.85,20510,20742.56,20281.29,64475.0013,21095.55727,21201.16152,21741.48173,22776.56946,23788.86334,25606.47705,27419.46666,32024.66058,36926.32379,34.6750819,34.62160935,35.67480823,-2369.135251,-2532.365944,31376.08195,23465.8035,15555.52505,15820.5569,32950.67599,-4.961689813,36.83555032,34.28393359,4.388567963,0.018464319,0.025111223,3.850466849,0.019147699,0.019651034,1.098612289,0.877534772,5.322719075,0.029882772,0.024410881,1.945910149,0.653374085,7.331434244,0.036952913,0.039628399,2.302585093,0.54240433,8.236421455,0.026196392,0.058920219,2.995732274,0.487759071,7.009447017,0.026849152,0.045540588,3.401197382,0.583785946,21182.62172,21317.41914,21426.365,21535.31086,21888,22458.58086,23381.85086,24875.70172,320.4042247,577.0323026,723.6184446,4057.887225,4676.892462
28/06/2022,20742.57,21212.1,20202.01,20281.29,20123.01,63801.0832,20954.35836,21099.25007,21587.80147,22562.46321,23545.15907,25343.56261,27157.62719,31801.25265,36765.29132,33.72940164,34.00143792,35.27109281,-2273.329815,-2480.558719,30105.15841,22946.665,15788.17159,14316.98681,32935.88888,-8.15259842,54.35682334,42.2049716,4.964912721,0.023850561,0.02574744,4.215765166,0.020019291,0.022231279,1.098612289,1.143276597,5.023106092,0.029707109,0.021272738,1.945910149,0.857629134,7.281352462,0.03460855,0.04144282,2.302585093,0.671587478,8.103845426,0.027043879,0.056521388,2.995732274,0.60301873,7.081252223,0.026903462,0.046188163,3.401197382,0.698818002,20753.0446,20903.4027,21024.925,21146.4473,21539.85,22176.2973,23206.1473,24872.4446,208.9571249,274.2383551,722.5411277,3672.229634,4720.916992
29/06/2022,20281.28,20432.31,19854.92,20123.01,19942.21,77309.04379,20685.13102,20917.48116,21386.7997,22322.33971,23284.04955,25069.92625,26887.9669,31573.13458,36601.2714,32.2508526,33.02930996,34.6381354,-2209.158151,-2426.278605,28864.85772,22450.491,16036.12428,12828.73344,32920.84749,-0.588295556,49.4868555,46.89307639,4.98040312,0.022636057,0.026757734,4.777961268,0.021650312,0.025872132,1.098612289,1.054248599,4.787014676,0.024961929,0.023512135,1.945910149,0.919556221,6.108371167,0.035292923,0.02796373,2.302585093,0.771104938,8.107318272,0.027851348,0.055712369,2.995732274,0.598041789,7.162589915,0.02701909,0.046858028,3.401197382,0.682578219,20440.39124,20587.86438,20707.055,20826.24562,21212.1,21836.33562,22846.42562,24480.75124,326.167145,467.247249,454.1414982,3290.500699,4750.667748
30/06/2022,20123,20179.08,18626,19942.21,19279.8,93846.64806,20460.28261,20740.93202,21192.37052,22090.83132,23031.16638,24802.52538,26622.67448,31346.39944,36437.3086,31.73675551,32.69170337,34.41888196,-2146.331939,-2370.289272,27382.23579,21951.145,16520.05421,10862.18157,32902.04025,-1.689399628,46.54141537,50.12836474,2.869302356,0.007446769,0.021473771,4.271539399,0.017977795,0.024659648,1.098612289,1.128131851,4.389651679,0.024809122,0.019693659,1.945910149,1.149326939,5.007365172,0.026311279,0.024485511,2.302585093,0.995754791,8.125260016,0.027403899,0.056350797,2.995732274,0.714275479,6.951269215,0.024152196,0.047382146,3.401197382,0.832878648,19991.18404,20075.48298,20143.615,20211.74702,20432.31,20789.13702,21366.52702,22300.74404,111.9208613,557.6997776,496.8213418,2786.090788,4669.418457
01/07/2022,19942.21,20918.35,18975,19279.8,19252.81,111844.5949,20253.05357,20563.43823,21000.03813,21864.66065,22784.04987,24539.80563,26360.69548,31120.5739,36273.17827,31.12639031,32.29479276,34.16334838,-2087.072293,-2313.645876,25883.27734,21493.6615,17104.04566,8779.231679,32878.29593,5.120609105,54.38842007,50.13889698,7.787903146,0.002786861,0.080371524,5.212536207,0.010956562,0.042867676,1.098612289,1.198262719,4.593417413,0.016309049,0.030471939,1.945910149,1.364129639,5.079935127,0.024081945,0.027751219,2.302585093,1.232871081,8.251213966,0.027090119,0.058185785,2.995732274,0.860060508,7.085189803,0.023546823,0.049490449,3.401197382,0.999765974,18992.52688,19219.27656,19402.54,19585.80344,20179.08,21138.88344,22691.96344,25204.84688,127.844906,453.220413,555.6781421,2251.825413,4555.048188
02/07/2022,19279.8,19467.39,18977.01,19252.81,19315.83,46180.3021,19863.75214,20278.18529,20735.38611,21592.57006,22503.70988,24255.481,26083.0133,30886.10313,36104.08993,28.93103721,30.85028721,33.22834822,-2069.701319,-2264.856965,24167.68028,21036.4165,17905.15272,6262.527563,32850.40918,-6.290463692,38.86075949,46.59686498,10.07972074,0.048948437,0.050972859,6.912308749,0.019727355,0.050939384,1.098612289,1.185630547,5.480660695,0.020267999,0.035181389,1.945910149,1.517312352,5.424602898,0.023391557,0.03174031,2.302585093,1.455026098,8.519415633,0.028938507,0.058969517,2.995732274,1.003869396,7.12124253,0.024987752,0.048345444,3.401197382,1.18793734,19433.6306,19717.3597,19946.675,20175.9903,20918.35,22119.3403,24062.6903,27207.0306,468.3946029,533.9629169,706.6283121,1606.304427,4528.335824
03/07/2022,19252.82,19647.63,18781,19315.83,20236.71,51087.46631,19619.37528,20050.32412,20507.29748,21346.27953,22243.63789,23985.06635,25815.16219,30655.74089,35936.4155,28.84177692,30.79121735,33.19006059,-2034.65829,-2218.81723,22612.19745,20670.3305,18728.46355,3883.73389,32838.49901,-6.421148358,32.90567498,42.05161818,2.547056767,0.009729873,0.015955622,6.804893552,0.02048839,0.049100002,1.098612289,0.550045882,5.373980974,0.019123268,0.035198596,1.945910149,0.632935388,5.114224241,0.023512903,0.028515561,2.302585093,0.638975707,8.273298084,0.029213477,0.056256925,2.995732274,0.423288907,7.0863463,0.0243244,0.048639315,3.401197382,0.492375203,19092.73968,19164.33516,19222.2,19280.06484,19467.39,19770.44484,20260.82484,21054.25968,19.08481202,480.4429596,800.5268708,996.1567241,4441.689314
04/07/2022,19315.83,20354.01,19055.31,20236.71,20175.83,74814.04601,19497.95717,19887.1032,20323.99479,21132.548,22009.41326,23732.67519,25560.28642,30431.1882,35771.03654,29.38957855,31.11539334,33.3754917,-1978.988699,-2170.851524,22349.36865,20511.7515,18674.13435,3675.234291,32825.36272,-6.792716681,21.14745555,30.97129667,4.486630914,0.020506606,0.025122198,5.704469475,0.026394972,0.03068356,1.098612289,0.732918879,5.387989967,0.019415023,0.035200164,1.945910149,0.703207915,4.926733031,0.019334826,0.030535425,2.302585093,0.739664521,7.392551277,0.029634263,0.046911902,2.995732274,0.516438781,7.0769074,0.024738278,0.048144554,3.401197382,0.545272967,18985.52468,19112.05266,19214.315,19316.57734,19647.63,20183.20734,21049.83734,22452.04468,44.56186935,416.2264258,836.3786473,942.6777055,4358.577514
05/07/2022,20236.71,20750,19304.4,20175.83,20564.51,96041.13756,19793.4583,19964.7936,20310.56636,21038.24926,21867.597,23543.7041,25351.51872,30229.31735,35616.46613,37.01939954,35.74483605,36.05820487,-1839.359833,-2104.553185,22098.42482,20416.7665,18735.10818,3363.316631,32807.06725,1.244347231,49.37798896,34.47703983,6.417545144,0.053747626,0.01367178,4.483744275,0.027994702,0.018249867,1.098612289,1.304275753,5.595508885,0.023686033,0.03347507,1.945910149,1.009279811,5.181585769,0.02258601,0.030101933,2.302585093,1.087306043,7.144935269,0.030370122,0.043663634,2.995732274,0.801837783,7.234584018,0.026205883,0.048356981,3.401197382,0.784778506,19361.8032,19551.4134,19704.66,19857.9066,20354.01,21156.6066,22455.3066,24556.6032,651.1604927,454.4719791,764.5728103,862.6725137,4211.599135
06/07/2022,20175.84,20675.22,19761.25,20564.51,21624.98,82439.5808,19946.40698,20011.69058,20289.83769,20947.46829,21732.25564,23361.65685,25148.55053,30030.23839,35462.82796,36.73677953,35.5784406,35.95917987,-1713.859156,-2026.41438,21653.74738,20296.372,18938.99662,2714.750768,32784.00918,-4.425837264,47.51164929,39.34569794,7.165008825,0.025364301,0.048295207,6.023061628,0.033206178,0.029029728,1.098612289,1.298188576,5.907595414,0.024075782,0.036551851,1.945910149,1.219850508,5.56870517,0.023348141,0.033347936,2.302585093,1.310824299,6.907982617,0.030139495,0.041044488,2.995732274,1.090551823,7.400155907,0.026688638,0.049591391,3.401197382,0.982402897,19645.5616,19856.6192,20027.2,20197.7808,20750,21643.3808,23088.9808,25427.9616,43.04866084,506.7492541,609.5110528,696.3188798,4030.84768
07/07/2022,20564.51,21838.1,20251.68,21624.98,21594.75,85014.58261,20193.64819,20134.53934,20332.09497,20907.15689,21638.83599,23210.45973,24968.78424,29842.79822,35314.58599,39.89185051,37.53266771,37.1000388,-1564.995445,-1934.130593,21666.28778,20304.532,18942.77622,2723.51155,32764.68199,-3.169742095,59.42703863,52.10555896,4.444404462,0.024751386,0.020979948,6.008986144,0.034621104,0.027648978,1.098612289,0.976406848,6.13261,0.02654787,0.036481305,1.945910149,1.037434874,5.57428882,0.023976847,0.032934808,2.302585093,1.082113034,6.452861532,0.03046488,0.036281603,2.995732274,0.945355455,7.34904391,0.025456544,0.050258415,3.401197382,0.839379762,19976.94692,20110.38654,20218.235,20326.08346,20675.22,21240.05346,22154.02346,23632.82692,274.8382637,589.6442408,537.3752507,698.5659731,3694.989209
08/07/2022,21624.99,22527.37,21189.26,21594.75,21591.83,403081.5735,20766.18091,20465.74838,20531.00036,20982.71722,21637.72751,23124.75812,24837.65466,29680.06915,35178.371,47.5741957,42.53878681,40.11130639,-1345.933728,-1816.49122,21840.28862,20362.3405,18884.39238,2955.896231,32746.25964,0.622534164,91.93684856,66.29184549,7.336053028,0.061931454,0.015447114,6.315155438,0.037349047,0.028240756,1.098612289,0.967925223,6.068059983,0.034997097,0.02720639,1.945910149,1.087099885,5.811402851,0.027784937,0.031904776,2.302585093,1.086617081,6.546377656,0.031196743,0.036673798,2.995732274,0.975823473,7.339697901,0.027290898,0.048315851,3.401197382,0.873202325,20626.07512,20857.69244,21044.89,21232.08756,21838.1,22818.50756,24404.92756,26971.75512,749.8655282,833.4612388,716.885732,758.1713861,3299.122824
